"","date","ftse100"
"1584",1990-07-10,-0.0036859249
"1585",1990-07-11,0.0230147122
"1586",1990-07-12,-0.0003784534
"1587",1990-07-13,0.0047114252
"1588",1990-07-16,0.0080388545
"1589",1990-07-17,0.0005814919
"1590",1990-07-18,-0.004026567
"1591",1990-07-19,-0.0034593423
"1592",1990-07-20,-0.0027185278
"1593",1990-07-23,-0.0074229398
"1594",1990-07-24,0.0011407808
"1595",1990-07-25,-0.0024899768
"1596",1990-07-26,-0.0114232527
"1597",1990-07-27,-0.0061200034
"1598",1990-07-30,0.0045213797
"1599",1990-07-31,-0.0015003429
"1600",1990-08-01,0.0079852316
"1601",1990-08-02,-0.0197623408
"1602",1990-08-03,-0.0213339127
"1603",1990-08-06,-0.0118984195
"1604",1990-08-07,0.0038641265
"1605",1990-08-08,0.0024617313
"1606",1990-08-09,0.0042416395
"1607",1990-08-10,-0.0127600925
"1608",1990-08-13,0.0015762216
"1609",1990-08-14,0.0065647482
"1610",1990-08-15,-0.0005807201
"1611",1990-08-16,-0.0169400617
"1612",1990-08-17,-0.0123215422
"1613",1990-08-20,-0.0048335865
"1614",1990-08-21,-0.0203996669
"1615",1990-08-22,-0.0190300798
"1616",1990-08-23,0.0008664677
"1617",1990-08-24,0.0232300885
"1618",1990-08-28,-0.001786134
"1619",1990-08-29,0.0074869332
"1620",1990-08-30,0.001916246
"1621",1990-08-31,0.0104958716
"1622",1990-09-03,-0.0026774998
"1623",1990-09-04,-0.006387706
"1624",1990-09-05,0.005636821
"1625",1990-09-06,-0.020197341
"1626",1990-09-07,0.008557515
"1627",1990-09-10,0.0032345772
"1628",1990-09-11,0.0034110556
"1629",1990-09-12,-0.0007450871
"1630",1990-09-13,-0.0172429863
"1631",1990-09-14,-0.0135147951
"1632",1990-09-17,0.009710138
"1633",1990-09-18,-0.0118067127
"1634",1990-09-19,-0.0031314737
"1635",1990-09-20,-0.0220858303
"1636",1990-09-21,-0.0060291574
"1637",1990-09-24,-0.0096455029
"1638",1990-09-25,0.006526432
"1639",1990-09-26,-0.0031423014
"1640",1990-09-27,0.0006004203
"1641",1990-09-28,0.003250325
"1642",1990-10-01,0.0343916663
"1643",1990-10-02,-0.0119982653
"1644",1990-10-03,0.0169722981
"1645",1990-10-04,-0.0151544216
"1646",1990-10-05,0.109563693
"1647",1990-10-08,-0.0469147722
"1648",1990-10-09,-0.0281346411
"1649",1990-10-10,0.0015635364
"1650",1990-10-11,-0.0108330574
"1651",1990-10-12,0.0067431851
"1652",1990-10-15,0.0033252577
"1653",1990-10-16,-0.0186070735
"1654",1990-10-17,-0.0014473176
"1655",1990-10-18,0.0047830708
"1656",1990-10-19,0.006443237
"1657",1990-10-22,0.0136161674
"1658",1990-10-23,-0.0032993967
"1659",1990-10-24,-0.0023645134
"1660",1990-10-25,-0.0141259006
"1661",1990-10-26,-0.0112030003
"1662",1990-10-29,-0.0010697788
"1663",1990-10-30,-0.0071557221
"1664",1990-10-31,0.0001470877
"1665",1990-11-01,-0.0140693171
"1666",1990-11-02,0.0133253779
"1667",1990-11-05,0.0083415113
"1668",1990-11-06,0.0046715328
"1669",1990-11-07,-0.0065872324
"1670",1990-11-08,-0.0077035592
"1671",1990-11-09,0.0050609277
"1672",1990-11-12,0.0125152774
"1673",1990-11-13,-0.011588045
"1674",1990-11-14,0.0012700894
"1675",1990-11-15,0.0029272576
"1676",1990-11-16,0.006129299
"1677",1990-11-19,0.0129575013
"1678",1990-11-20,0.0036275118
"1679",1990-11-21,0.0136015599
"1680",1990-11-22,-0.0024398255
"1681",1990-11-23,0.027656272
"1682",1990-11-26,-0.0128610005
"1683",1990-11-27,0.0012054896
"1684",1990-11-28,-0.0108826526
"1685",1990-11-29,-0.0027154829
"1686",1990-11-30,0.0138960612
"1687",1990-12-03,-0.0014353845
"1688",1990-12-04,-0.0044514514
"1689",1990-12-05,0.0080111784
"1690",1990-12-06,0.003280658
"1691",1990-12-07,0.0040068162
"1692",1990-12-10,0.0024770642
"1693",1990-12-11,-0.0115310698
"1694",1990-12-12,0.0005555041
"1695",1990-12-13,0.0055982234
"1696",1990-12-14,-0.0044168392
"1697",1990-12-17,-0.0019871528
"1698",1990-12-18,0.0056954992
"1699",1990-12-19,0.0001841705
"1700",1990-12-20,-0.00409704
"1701",1990-12-21,-0.0018027179
"1702",1990-12-24,-4.6307e-05
"1703",1990-12-27,0.002037603
"1704",1990-12-28,-0.0052222941
"1705",1990-12-31,-0.0044599303
"1706",1991-01-02,-0.0101731299
"1707",1991-01-03,-0.0056102965
"1708",1991-01-04,0.0081073393
"1709",1991-01-07,-0.0124629638
"1710",1991-01-08,0
"1711",1991-01-09,0.0045242404
"1712",1991-01-10,0.0048831366
"1713",1991-01-11,-0.0085865258
"1714",1991-01-14,-0.0093747026
"1715",1991-01-15,-0.012057453
"1716",1991-01-16,0.0130312166
"1717",1991-01-17,0.0079197466
"1718",1991-01-18,-0.0003333492
"1719",1991-01-21,-0.009289253
"1720",1991-01-22,-0.0008174256
"1721",1991-01-23,0.006400385
"1722",1991-01-24,0.0059771434
"1723",1991-01-25,-0.0015210571
"1724",1991-01-28,0.0047605446
"1725",1991-01-29,0.0041220506
"1726",1991-01-30,0.0231208418
"1727",1991-01-31,9.22381589262639e-05
"1728",1991-02-01,0.001060641
"1729",1991-02-04,0.0127142067
"1730",1991-02-05,0.0009552402
"1731",1991-02-06,0.0044080891
"1732",1991-02-07,0.010225319
"1733",1991-02-08,0.0088230025
"1734",1991-02-11,0.0250388457
"1735",1991-02-12,-0.0231278964
"1736",1991-02-13,0.0103303037
"1737",1991-02-14,0.0016675443
"1738",1991-02-15,0.0106895645
"1739",1991-02-18,0.0048114434
"1740",1991-02-19,-0.0051335145
"1741",1991-02-20,-0.0063307606
"1742",1991-02-21,0.0090329901
"1743",1991-02-22,0.002638066
"1744",1991-02-25,0.0045721187
"1745",1991-02-26,-0.0045083727
"1746",1991-02-27,0.0209618288
"1747",1991-02-28,0.0032951713
"1748",1991-03-01,0.0088424776
"1749",1991-03-04,-0.0070119788
"1750",1991-03-05,0.0330377033
"1751",1991-03-06,-0.0036619604
"1752",1991-03-07,-0.0062482133
"1753",1991-03-08,0.0059176461
"1754",1991-03-11,-0.000122559
"1755",1991-03-12,0.0040040858
"1756",1991-03-13,0.003988117
"1757",1991-03-14,0.0135381622
"1758",1991-03-15,-0.0055588882
"1759",1991-03-18,0.0014879755
"1760",1991-03-19,-0.0185921375
"1761",1991-03-20,0.004705401
"1762",1991-03-21,0.0047240888
"1763",1991-03-22,-0.0141461635
"1764",1991-03-25,-0.0033714333
"1765",1991-03-26,0.0136138614
"1766",1991-03-27,0.0013431013
"1767",1991-03-28,-0.0081697354
"1768",1991-04-02,0.0343824277
"1769",1991-04-03,-0.0035656274
"1770",1991-04-04,0.0070374935
"1771",1991-04-05,0.0032375237
"1772",1991-04-08,-0.001613538
"1773",1991-04-09,-0.01218022
"1774",1991-04-10,0.0049082203
"1775",1991-04-11,0.0071079697
"1776",1991-04-12,-0.004140052
"1777",1991-04-15,0.0081561547
"1778",1991-04-16,-0.0040843577
"1779",1991-04-17,0.0061516621
"1780",1991-04-18,-0.00595728
"1781",1991-04-19,-0.0113551236
"1782",1991-04-22,-0.0072582253
"1783",1991-04-23,0.0059052746
"1784",1991-04-24,-0.0044728435
"1785",1991-04-25,-0.004894095
"1786",1991-04-26,-0.0047972265
"1787",1991-04-29,0.007574837
"1788",1991-04-30,0
"1789",1991-05-01,0.0140307148
"1790",1991-05-02,0.0006343417
"1791",1991-05-03,-0.0008320456
"1792",1991-05-07,0.0058291696
"1793",1991-05-08,-0.0024048886
"1794",1991-05-09,0.0088523554
"1795",1991-05-10,-0.02036979
"1796",1991-05-13,-0.0040387076
"1797",1991-05-14,-0.0138113783
"1798",1991-05-15,0.0031755079
"1799",1991-05-16,0.0038147802
"1800",1991-05-17,-0.0082878512
"1801",1991-05-20,0.0075417856
"1802",1991-05-21,0.0067165689
"1803",1991-05-22,-0.0078373056
"1804",1991-05-23,0.0054281779
"1805",1991-05-24,-0.0020547945
"1806",1991-05-28,0.0052081231
"1807",1991-05-29,0.0019680296
"1808",1991-05-30,0.0002805949
"1809",1991-05-31,0.0009216959
"1810",1991-06-03,0.0068462986
"1811",1991-06-04,-0.000198823
"1812",1991-06-05,0.0015511276
"1813",1991-06-06,0.0014693035
"1814",1991-06-07,-0.0044807486
"1815",1991-06-10,0.0028678404
"1816",1991-06-11,0.0081023115
"1817",1991-06-12,-0.0090615397
"1818",1991-06-13,0.0022264631
"1819",1991-06-14,0.0004363694
"1820",1991-06-17,-0.0019826321
"1821",1991-06-18,-0.0052445469
"1822",1991-06-19,-0.0066701282
"1823",1991-06-20,-0.0005629272
"1824",1991-06-21,-4.02317347923677e-05
"1825",1991-06-24,-0.0144035405
"1826",1991-06-25,0.0039188472
"1827",1991-06-26,-0.0067498882
"1828",1991-06-27,0.0036435092
"1829",1991-06-28,-0.0142356012
"1830",1991-07-01,0.0159308147
"1831",1991-07-02,0.000325839
"1832",1991-07-03,-0.0014250814
"1833",1991-07-04,0.0080733945
"1834",1991-07-05,0.0031954051
"1835",1991-07-08,0.0003225546
"1836",1991-07-09,0.0019750101
"1837",1991-07-10,0.008367191
"1838",1991-07-11,0.0015957235
"1839",1991-07-12,-0.0042617597
"1840",1991-07-15,0.01732
"1841",1991-07-16,0.0027523297
"1842",1991-07-17,0.002666353
"1843",1991-07-18,-7.82136013452028e-05
"1844",1991-07-19,-0.0067660057
"1845",1991-07-22,0.0085446527
"1846",1991-07-23,0.0080037481
"1847",1991-07-24,-0.0024014254
"1848",1991-07-25,0.003261376
"1849",1991-07-26,0.0014318885
"1850",1991-07-29,0.0029369711
"1851",1991-07-30,0.0009247486
"1852",1991-07-31,-0.0044269931
"1853",1991-08-01,0.0017400046
"1854",1991-08-02,0.0032423669
"1855",1991-08-05,-0.0086183679
"1856",1991-08-06,0.003182365
"1857",1991-08-07,0.004835777
"1858",1991-08-08,-0.0018865019
"1859",1991-08-09,-0.0136547734
"1860",1991-08-12,0.0066872629
"1861",1991-08-13,0.0060989822
"1862",1991-08-14,0.0079153635
"1863",1991-08-15,0.0006129329
"1864",1991-08-16,-0.0320061256
"1865",1991-08-19,0.0170859041
"1866",1991-08-20,-0.0048607871
"1867",1991-08-21,0.0209057872
"1868",1991-08-22,0.0023348389
"1869",1991-08-23,0.0091266659
"1870",1991-08-27,-0.0095739045
"1871",1991-08-28,0.0074886333
"1872",1991-08-29,0.0001516933
"1873",1991-08-30,0.0062943162
"1874",1991-09-02,0.0090809752
"1875",1991-09-03,-0.0072442121
"1876",1991-09-04,0.0013540961
"1877",1991-09-05,0.0019908346
"1878",1991-09-06,-0.000787254
"1879",1991-09-09,-0.0072409394
"1880",1991-09-10,-0.0063489664
"1881",1991-09-11,0.0022059103
"1882",1991-09-12,0.0066790634
"1883",1991-09-13,-0.0134579862
"1884",1991-09-16,-0.0022162782
"1885",1991-09-17,-0.0068550858
"1886",1991-09-18,-0.0020051672
"1887",1991-09-19,0.0039024767
"1888",1991-09-20,-0.0005003464
"1889",1991-09-23,-0.0089337287
"1890",1991-09-24,0.0041574387
"1891",1991-09-25,0.0048754063
"1892",1991-09-26,-0.0015402387
"1893",1991-09-27,0.001156961
"1894",1991-09-30,0.0182588598
"1895",1991-10-01,0.0010214118
"1896",1991-10-02,-0.0012093269
"1897",1991-10-03,-0.0089295849
"1898",1991-10-04,-0.0017943725
"1899",1991-10-07,-0.0093322114
"1900",1991-10-08,0.0063701645
"1901",1991-10-09,-0.011662255
"1902",1991-10-10,-0.0026782595
"1903",1991-10-11,-0.0083287927
"1904",1991-10-14,0.0153061224
"1905",1991-10-15,-0.0028218013
"1906",1991-10-16,0.0045741753
"1907",1991-10-17,-0.0023152614
"1908",1991-10-18,0.0043705279
"1909",1991-10-21,-0.0107439926
"1910",1991-10-22,-0.0044376971
"1911",1991-10-23,0.0011730205
"1912",1991-10-24,-0.0123803945
"1913",1991-10-25,-0.0033217336
"1914",1991-10-28,0.0224964291
"1915",1991-10-29,-0.006092119
"1916",1991-10-30,0.0085109706
"1917",1991-10-31,-0.0093682255
"1918",1991-11-01,-0.0039468542
"1919",1991-11-04,-0.0065126133
"1920",1991-11-05,0.0004738775
"1921",1991-11-06,-7.89421748568455e-05
"1922",1991-11-07,0.0016579166
"1923",1991-11-08,0.0076059113
"1924",1991-11-11,0.000899562
"1925",1991-11-12,0.0058614357
"1926",1991-11-13,-0.0060215221
"1927",1991-11-14,0.0008207614
"1928",1991-11-15,-0.0301089546
"1929",1991-11-18,0.0132871638
"1930",1991-11-19,-0.0168083923
"1931",1991-11-20,-0.0012932951
"1932",1991-11-21,-0.0011330986
"1933",1991-11-22,-0.0144228821
"1934",1991-11-25,0.0138529206
"1935",1991-11-26,0.0023921505
"1936",1991-11-27,-0.0086154593
"1937",1991-11-28,-0.0090167279
"1938",1991-11-29,-0.0067931986
"1939",1991-12-02,0.0101558614
"1940",1991-12-03,-0.0070581476
"1941",1991-12-04,-0.0005372567
"1942",1991-12-05,-0.0065332451
"1943",1991-12-06,-0.008948639
"1944",1991-12-09,0.0114232918
"1945",1991-12-10,-0.0065191214
"1946",1991-12-11,-0.0035944161
"1947",1991-12-12,0.0271392617
"1948",1991-12-13,-0.0011026259
"1949",1991-12-16,-0.0039247751
"1950",1991-12-17,-0.0043917255
"1951",1991-12-18,-0.006760935
"1952",1991-12-19,-0.0117046445
"1953",1991-12-20,-0.0118012683
"1954",1991-12-23,0.0087122822
"1955",1991-12-24,0.0108700232
"1956",1991-12-27,0.0113783187
"1957",1991-12-30,0.0096019121
"1958",1991-12-31,0.0135515735
"1959",1992-01-02,0.0065643752
"1960",1992-01-03,0.0097223334
"1961",1992-01-06,-0.0184649523
"1962",1992-01-07,-0.0004844374
"1963",1992-01-08,-0.0035946524
"1964",1992-01-09,0.014835833
"1965",1992-01-10,-0.0153778559
"1966",1992-01-13,0.0107095047
"1967",1992-01-14,0.023961469
"1968",1992-01-15,-0.0099560991
"1969",1992-01-16,0.0071660464
"1970",1992-01-17,-0.0059357679
"1971",1992-01-20,0.0079879785
"1972",1992-01-21,-0.0086700667
"1973",1992-01-22,0.0017808382
"1974",1992-01-23,-0.0113771036
"1975",1992-01-24,0.0104291537
"1976",1992-01-27,0.0046268834
"1977",1992-01-28,0.0048023933
"1978",1992-01-29,-0.0073258638
"1979",1992-01-30,0.0136153755
"1980",1992-01-31,-0.001829933
"1981",1992-02-03,-0.0005070796
"1982",1992-02-04,0.0026147362
"1983",1992-02-05,-0.01307851
"1984",1992-02-06,-0.0020903175
"1985",1992-02-07,-0.0090111454
"1986",1992-02-10,0.016551009
"1987",1992-02-11,-0.0063164502
"1988",1992-02-12,-0.0026452937
"1989",1992-02-13,-0.0060963541
"1990",1992-02-14,0.0010355678
"1991",1992-02-17,0.0137269725
"1992",1992-02-18,-0.0010989874
"1993",1992-02-19,0.0003536346
"1994",1992-02-20,0.0036136533
"1995",1992-02-21,-0.0084536809
"1996",1992-02-24,0.0118807973
"1997",1992-02-25,-0.0059681698
"1998",1992-02-26,0.0065926304
"1999",1992-02-27,-0.0004288332
"2000",1992-02-28,-0.0046021841
"2001",1992-03-02,0.0015280934
"2002",1992-03-03,0.0053988498
"2003",1992-03-04,-0.0056422429
"2004",1992-03-05,-0.0095484073
"2005",1992-03-06,-0.0029632556
"2006",1992-03-09,0.0124430355
"2007",1992-03-10,0.0006653881
"2008",1992-03-11,-0.0155284362
"2009",1992-03-12,-0.0071119234
"2010",1992-03-13,-0.006042417
"2011",1992-03-16,-0.0026571118
"2012",1992-03-17,0.0003229322
"2013",1992-03-18,-0.0038739357
"2014",1992-03-19,0.0012963338
"2015",1992-03-20,-0.0093862524
"2016",1992-03-23,0.0029814172
"2017",1992-03-24,-0.0009772783
"2018",1992-03-25,0.0052987691
"2019",1992-03-26,0.0001216348
"2020",1992-03-27,-0.0120809178
"2021",1992-03-30,0.009233042
"2022",1992-03-31,-0.0306172237
"2023",1992-04-01,0.0164003188
"2024",1992-04-02,-0.0104407395
"2025",1992-04-03,-0.0084657409
"2026",1992-04-06,0.0149730821
"2027",1992-04-07,-0.0162025526
"2028",1992-04-08,0.0116254581
"2029",1992-04-09,0.0694924429
"2030",1992-04-10,0.0008954294
"2031",1992-04-13,0.0055622545
"2032",1992-04-14,0.0140801485
"2033",1992-04-15,0.0175846811
"2034",1992-04-16,-0.0187802227
"2035",1992-04-21,0.0054630196
"2036",1992-04-22,-0.0080930127
"2037",1992-04-23,0.0001149161
"2038",1992-04-24,0.0114902907
"2039",1992-04-27,0.0070430535
"2040",1992-04-28,-0.0019176537
"2041",1992-04-29,0.0053119349
"2042",1992-04-30,-0.0031478359
"2043",1992-05-01,0.0074057366
"2044",1992-05-05,-0.0084707814
"2045",1992-05-06,0.0173873772
"2046",1992-05-07,-0.0027743869
"2047",1992-05-08,0.0131686327
"2048",1992-05-11,0.0037344854
"2049",1992-05-12,-0.0087543316
"2050",1992-05-13,0.0013983441
"2051",1992-05-14,-0.0173446515
"2052",1992-05-15,0.0021315583
"2053",1992-05-18,0.0102246436
"2054",1992-05-19,0.0022532506
"2055",1992-05-20,-0.001658497
"2056",1992-05-21,-0.0016981689
"2057",1992-05-22,0.0065823534
"2058",1992-05-26,-0.009331374
"2059",1992-05-27,0.0003337536
"2060",1992-05-28,0.0023354958
"2061",1992-05-29,-0.002256084
"2062",1992-06-01,0.0047447826
"2063",1992-06-02,-0.0057185021
"2064",1992-06-03,-0.0042300557
"2065",1992-06-04,-0.0014905351
"2066",1992-06-05,-0.0068666965
"2067",1992-06-08,-0.0042837818
"2068",1992-06-09,-0.0085666843
"2069",1992-06-10,0
"2070",1992-06-11,-0.0020935632
"2071",1992-06-12,-0.0124732987
"2072",1992-06-15,0.0044034146
"2073",1992-06-16,0.0012306272
"2074",1992-06-17,-0.0126752449
"2075",1992-06-18,0.0016728263
"2076",1992-06-19,-0.0006990834
"2077",1992-06-22,-0.0042751652
"2078",1992-06-23,-0.0012490242
"2079",1992-06-24,-0.0050805065
"2080",1992-06-25,-0.0077382355
"2081",1992-06-26,0.0023356162
"2082",1992-06-29,-0.0063981043
"2083",1992-06-30,0.0038953812
"2084",1992-07-01,-0.0085524232
"2085",1992-07-02,-0.0145766773
"2086",1992-07-03,0.0111043566
"2087",1992-07-06,-0.0065734098
"2088",1992-07-07,-0.0006455517
"2089",1992-07-08,0.0009285801
"2090",1992-07-09,0.0100435624
"2091",1992-07-10,-0.0083063775
"2092",1992-07-13,-0.0044698587
"2093",1992-07-14,0.0109618963
"2094",1992-07-15,-0.0062017365
"2095",1992-07-16,-0.0001610436
"2096",1992-07-17,-0.0299186599
"2097",1992-07-20,0.0070980864
"2098",1992-07-21,-0.0077075262
"2099",1992-07-22,-0.0076843198
"2100",1992-07-23,0.0041021348
"2101",1992-07-24,-0.0097548774
"2102",1992-07-27,-0.0098509725
"2103",1992-07-28,0.0192602041
"2104",1992-07-29,0.0170608601
"2105",1992-07-30,-0.0109096875
"2106",1992-07-31,-0.0086249793
"2107",1992-08-03,0.0155178183
"2108",1992-08-04,-0.0110383459
"2109",1992-08-05,-0.0052059473
"2110",1992-08-06,-0.0084987022
"2111",1992-08-07,-0.0157496939
"2112",1992-08-10,-4.29e-05
"2113",1992-08-11,-0.0063923806
"2114",1992-08-12,-0.0056994819
"2115",1992-08-13,0.0050807712
"2116",1992-08-14,0.020565997
"2117",1992-08-17,0.0040641802
"2118",1992-08-18,-0.0081376228
"2119",1992-08-19,0.0021679986
"2120",1992-08-20,0.0022481442
"2121",1992-08-21,-0.0178178432
"2122",1992-08-24,-0.0079286422
"2123",1992-08-25,-0.0051253095
"2124",1992-08-26,0.0056319581
"2125",1992-08-27,0.0044282365
"2126",1992-08-28,-0.0002593361
"2127",1992-09-01,-0.0094249892
"2128",1992-09-02,0.0187238128
"2129",1992-09-03,0.0198791826
"2130",1992-09-04,-0.0093257719
"2131",1992-09-07,0.0085230887
"2132",1992-09-08,-0.0233770602
"2133",1992-09-09,0.0047787153
"2134",1992-09-10,0.01011183
"2135",1992-09-11,0.0478897137
"2136",1992-09-14,-0.0220207254
"2137",1992-09-15,-0.0307119205
"2138",1992-09-16,0.0611922453
"2139",1992-09-17,-0.0006840771
"2140",1992-09-18,0.0275831521
"2141",1992-09-21,-0.0024295623
"2142",1992-09-22,0.0131987273
"2143",1992-09-23,0.0019772807
"2144",1992-09-24,0.0280142393
"2145",1992-09-25,-0.031353508
"2146",1992-09-28,-0.0061394987
"2147",1992-09-29,-0.0002345858
"2148",1992-09-30,0.0005083884
"2149",1992-10-01,0.0042213884
"2150",1992-10-02,-0.0174373346
"2151",1992-10-05,-0.0157265093
"2152",1992-10-06,0.0111884735
"2153",1992-10-07,0.0041393035
"2154",1992-10-08,0.01070197
"2155",1992-10-09,-0.0056080631
"2156",1992-10-12,0.0124625335
"2157",1992-10-13,0.006388283
"2158",1992-10-14,-0.0121148785
"2159",1992-10-15,-0.0030952474
"2160",1992-10-16,0.0042839176
"2161",1992-10-19,0.0074355262
"2162",1992-10-20,0.0242784446
"2163",1992-10-21,0.0022754854
"2164",1992-10-22,0.0001513546
"2165",1992-10-23,0.0102905569
"2166",1992-10-26,0.0008238466
"2167",1992-10-27,-0.0023572551
"2168",1992-10-28,-0.0061133406
"2169",1992-10-29,-0.0001509434
"2170",1992-10-30,0.0028306159
"2171",1992-11-02,0.0209250687
"2172",1992-11-03,-0.0030596822
"2173",1992-11-04,-0.008023961
"2174",1992-11-05,0.012002833
"2175",1992-11-06,-0.0044937198
"2176",1992-11-09,-0.0024420024
"2177",1992-11-10,0.0084937502
"2178",1992-11-11,-0.0048915042
"2179",1992-11-12,0.0044720405
"2180",1992-11-13,-0.0107071896
"2181",1992-11-16,-0.0074385391
"2182",1992-11-17,0.0040843857
"2183",1992-11-18,0.0115688909
"2184",1992-11-19,-0.0020290711
"2185",1992-11-20,0.0093157369
"2186",1992-11-23,-0.0035893492
"2187",1992-11-24,0.0024995405
"2188",1992-11-25,-0.0060866058
"2189",1992-11-26,0.0134282658
"2190",1992-11-27,0.0049870773
"2191",1992-11-30,0.0040567951
"2192",1992-12-01,0.0010822511
"2193",1992-12-02,-0.005981982
"2194",1992-12-03,0.0061992459
"2195",1992-12-04,-0.0059088453
"2196",1992-12-07,-0.0032256895
"2197",1992-12-08,0.0085811941
"2198",1992-12-09,-0.0119691398
"2199",1992-12-10,-0.0089396483
"2200",1992-12-11,-0.0023195022
"2201",1992-12-14,0.0029153443
"2202",1992-12-15,-0.0008463039
"2203",1992-12-16,0.0036826987
"2204",1992-12-17,0.0065678433
"2205",1992-12-18,0.0184449386
"2206",1992-12-21,0.0048319553
"2207",1992-12-22,0.0120752297
"2208",1992-12-23,-0.0035547109
"2209",1992-12-24,-0.0010243006
"2210",1992-12-29,0.0027931973
"2211",1992-12-30,0.0010930118
"2212",1992-12-31,0.0008804987
"2213",1993-01-04,0.0064043916
"2214",1993-01-05,-0.0108391608
"2215",1993-01-06,-0.0019088017
"2216",1993-01-07,-0.0076852245
"2217",1993-01-08,-0.0004282808
"2218",1993-01-11,-0.0094976256
"2219",1993-01-12,-0.0051908727
"2220",1993-01-13,-0.00286263
"2221",1993-01-14,0.0015989534
"2222",1993-01-15,0.0037733111
"2223",1993-01-18,-0.0038314176
"2224",1993-01-19,-0.009179971
"2225",1993-01-20,0.0076903358
"2226",1993-01-21,0.0088672457
"2227",1993-01-22,0.0015129138
"2228",1993-01-25,-0.0012948243
"2229",1993-01-26,0.0238412504
"2230",1993-01-27,-0.0077385768
"2231",1993-01-28,0
"2232",1993-01-29,0.0003544968
"2233",1993-02-01,0.0097452071
"2234",1993-02-02,-0.0056152172
"2235",1993-02-03,0.0228347568
"2236",1993-02-04,-0.0106276526
"2237",1993-02-05,-0.0008719004
"2238",1993-02-08,0.0023387322
"2239",1993-02-09,-0.016228452
"2240",1993-02-10,0.0018053736
"2241",1993-02-11,0.0019787986
"2242",1993-02-12,0.0012695726
"2243",1993-02-15,0.0027472527
"2244",1993-02-16,-0.0185458377
"2245",1993-02-17,0.010593372
"2246",1993-02-18,0.0027622353
"2247",1993-02-19,0.0002118943
"2248",1993-02-22,0.0034602076
"2249",1993-02-23,-0.0081280788
"2250",1993-02-24,0.0033346341
"2251",1993-02-25,0.0030406958
"2252",1993-02-26,0.0088124361
"2253",1993-03-01,0.0066040043
"2254",1993-03-02,0.0083657317
"2255",1993-03-03,0.0016523805
"2256",1993-03-04,0.0007217239
"2257",1993-03-05,0.0041555052
"2258",1993-03-08,0.0194945108
"2259",1993-03-09,-0.0102318092
"2260",1993-03-10,0.0027114967
"2261",1993-03-11,-0.0083491076
"2262",1993-03-12,-0.0084194021
"2263",1993-03-15,0.0053282915
"2264",1993-03-16,-0.0075226534
"2265",1993-03-17,-0.0043410853
"2266",1993-03-18,-0.0044984256
"2267",1993-03-19,0.0075428413
"2268",1993-03-22,-0.0102463258
"2269",1993-03-23,-0.0039736484
"2270",1993-03-24,0.0010498688
"2271",1993-03-25,0.0015731515
"2272",1993-03-26,-0.0098429319
"2273",1993-03-29,0.008072476
"2274",1993-03-30,0.0030073085
"2275",1993-03-31,0.0010459157
"2276",1993-04-01,-0.0001741372
"2277",1993-04-02,-0.0083948725
"2278",1993-04-05,0.0005620543
"2279",1993-04-06,-0.0058982551
"2280",1993-04-07,-0.0015186297
"2281",1993-04-08,-0.0010257499
"2282",1993-04-13,0.010303438
"2283",1993-04-14,-0.0022078923
"2284",1993-04-15,-0.0031962348
"2285",1993-04-16,-0.0053558844
"2286",1993-04-19,0.0025506589
"2287",1993-04-20,0.0116607774
"2288",1993-04-21,0.0034229829
"2289",1993-04-22,-0.0003132832
"2290",1993-04-23,-0.0104808663
"2291",1993-04-26,-0.009958477
"2292",1993-04-27,0.0106273325
"2293",1993-04-28,-0.0172680594
"2294",1993-04-29,-0.0001789357
"2295",1993-04-30,0.0094852889
"2296",1993-05-04,-0.0040421232
"2297",1993-05-05,-0.0027412866
"2298",1993-05-06,-0.0073182922
"2299",1993-05-07,0.0046031575
"2300",1993-05-10,0.0121711115
"2301",1993-05-11,0.0059770115
"2302",1993-05-12,0.0068555759
"2303",1993-05-13,-0.0076818325
"2304",1993-05-14,0.0017945741
"2305",1993-05-17,0.0058658237
"2306",1993-05-18,-0.006180815
"2307",1993-05-19,-0.0050245959
"2308",1993-05-20,-0.0031429883
"2309",1993-05-21,-0.0036842851
"2310",1993-05-24,0.0056179775
"2311",1993-05-25,0.0037833251
"2312",1993-05-26,0.0040156399
"2313",1993-05-27,0.0015086131
"2314",1993-05-28,-0.0064807679
"2315",1993-06-01,0.0078629103
"2316",1993-06-02,-0.0003848307
"2317",1993-06-03,-0.0019948903
"2318",1993-06-04,-0.0074344228
"2319",1993-06-07,0.0050876201
"2320",1993-06-08,-0.0023200225
"2321",1993-06-09,0.0114861532
"2322",1993-06-10,-0.0072453671
"2323",1993-06-11,0.0045964912
"2324",1993-06-14,0.0074045615
"2325",1993-06-15,-0.0055819436
"2326",1993-06-16,0.0060665226
"2327",1993-06-17,-0.0024604935
"2328",1993-06-18,-0.0035435122
"2329",1993-06-21,0.0155492801
"2330",1993-06-22,-0.0023001133
"2331",1993-06-23,-0.0060560182
"2332",1993-06-24,0.0017655612
"2333",1993-06-25,-0.0005874832
"2334",1993-06-28,0.004253112
"2335",1993-06-29,-0.0069896361
"2336",1993-06-30,0.0060679612
"2337",1993-07-01,-0.0073410305
"2338",1993-07-02,-0.009374349
"2339",1993-07-05,-0.003539885
"2340",1993-07-06,-0.0005275931
"2341",1993-07-07,0.0034135698
"2342",1993-07-08,0.0007365062
"2343",1993-07-09,-0.0037499124
"2344",1993-07-12,-0.0034826046
